id,minute,second,team,player,start_x,start_y,end_x,end_y,pass_length_m,pass_angle_rad,pass_type,pass_height,pass_outcome,pass_success,defenders_near_5m,teammates_near_5m,defenders_near_10m,teammates_near_10m
b6004153-e6c2-47cb-beba-f06f0d823665,66,59,Bayer Leverkusen,Odilon Kossonou,70.7,80,57.8,69.9,16.383528313522703,-2.4773375043502686,Throw-in,Low Pass,Complete,1,0,0,0,0
be7f31c8-73e3-4f41-ae2d-4b9640ddd22d,67,2,Bayer Leverkusen,Jonathan Tah,57.8,64.2,57.4,38.9,25.303161857759996,-1.58660528633447,Unknown,Ground Pass,Complete,1,0,0,0,1
1fc34980-ca5f-4161-bc81-b893a8ac8356,67,5,Bayer Leverkusen,Edmond Fayçal Tapsoba,57.2,39.3,54.1,53.1,14.143903280212296,1.7917658821068712,Unknown,Ground Pass,Complete,1,0,1,0,1
05f20f09-6bc5-4029-8933-60fa098ef00e,67,8,Bayer Leverkusen,Jonathan Tah,51.5,51.2,57.2,47.1,7.021395872616786,-0.6235607321590253,Unknown,Ground Pass,Complete,1,2,1,3,3
ccda556c-a55b-4bb0-84d0-8e0421adcc05,67,9,Bayer Leverkusen,Robert Andrich,57.2,47.1,60.8,51.8,5.920304046246267,0.917160429875375,Unknown,Ground Pass,Complete,1,1,1,3,2
2ac657d0-7809-47b6-8531-ce0bc25c68f6,67,10,Bayer Leverkusen,Granit Xhaka,60.8,51.8,63.2,38.9,13.121356637177422,-1.386852870257721,Unknown,Ground Pass,Complete,1,0,1,2,1
1cfc163d-727f-4823-b67c-70f03ff0894a,67,11,Bayer Leverkusen,Florian Wirtz,63.2,38.9,71.5,46.2,11.05350623105628,0.7213831855631048,Unknown,Ground Pass,Complete,1,0,0,3,2
7315f974-5d77-4fb3-8df9-a8994214197a,67,15,Bayer Leverkusen,Granit Xhaka,79.8,28.5,90.6,10.1,21.335416564951338,-1.0400228295919898,Unknown,Ground Pass,Complete,1,0,0,0,0
644342c1-806d-4ac5-acf0-09e3647e1a83,67,19,Bayer Leverkusen,Piero Martín Hincapié Reyna,96.8,13.6,84.4,17.4,12.969194269498772,2.8442275083658695,Unknown,Ground Pass,Complete,1,0,0,0,0
9c095a31-9970-4c87-b32c-734109fc7e78,67,21,Bayer Leverkusen,Granit Xhaka,81.5,18.8,80.4,28.3,9.563472172804184,1.6860724527658482,Unknown,Ground Pass,Complete,1,0,1,1,2
4c9d47f0-9ffb-4cb0-a6ef-e6c9b0581f11,67,22,Bayer Leverkusen,Robert Andrich,81.3,29.6,88.4,38.3,11.229425630903837,0.8863199480647413,Unknown,Ground Pass,Complete,1,0,1,2,2
000b8e18-ede9-4456-95ef-56166088c646,68,41,Werder Bremen,Marvin Ducksch,60,40,43.5,39.4,16.510905486980416,-3.1052450325707723,Kick Off,Ground Pass,Complete,1,0,0,0,0
726b9ea9-ab85-49dd-8b96-6d2d0c614f96,68,43,Werder Bremen,Senne Lynen,43.3,39.4,30.4,41.8,13.12135663717742,2.957649197052618,Unknown,Ground Pass,Complete,1,0,0,0,0
7aab3674-17fe-46cb-8706-09c06d3cf1ce,68,46,Werder Bremen,Christian Groß,30.4,41.8,8,37,22.908513701242164,-2.930499320367047,Unknown,Ground Pass,Complete,1,0,0,0,0
503e2c9f-2d2e-41b2-8dbe-04c0656baa5b,68,50,Werder Bremen,Michael Zetterer,9.3,28.3,57.2,34.8,48.339011160759185,0.1348755199104517,Unknown,High Pass,Complete,1,0,1,0,1
a430c4b7-6138-4a1b-bb40-e86154215fdf,68,54,Werder Bremen,Dawid Kownacki,51.8,33,42.7,33,9.099999999999994,3.141592653589793,Unknown,Ground Pass,Complete,1,0,1,1,3
485981e6-775b-4a74-bb26-db9815ac4dc7,68,55,Werder Bremen,Senne Lynen,42.7,33,51.8,22.6,13.819189556555038,-0.8519663271732724,Unknown,Ground Pass,Complete,1,0,0,1,3
c6d9bd45-6746-4cb4-8235-f03dcab59f21,69,2,Werder Bremen,Romano Schmid,90.4,12.4,119.8,12.9,29.404251393293443,0.01700516337212982,Unknown,Ground Pass,Out,0,0,0,0,0
5f1a6bb6-582d-49fe-97d1-b50a69168819,69,17,Bayer Leverkusen,Lukáš Hrádecký,4.7,40.2,5.4,25.4,14.81654480639802,-1.5235342507942045,Goal Kick,Ground Pass,Complete,1,0,0,0,0
7577e137-7414-4355-86da-5a7d7a11a301,69,20,Bayer Leverkusen,Edmond Fayçal Tapsoba,9.6,19.8,29.5,22.5,20.082330542046158,0.1348549174958517,Unknown,Ground Pass,Complete,1,0,1,1,1
c245577b-d92c-475d-a05d-c3846e58291d,69,21,Bayer Leverkusen,Florian Wirtz,29.5,22.5,26.6,28.9,7.026378868236467,1.9962459641649388,Unknown,Ground Pass,Complete,1,0,1,3,2
4a1fe31b-7c3a-498e-b0b1-8379d2f18616,69,22,Bayer Leverkusen,Granit Xhaka,27.9,27.8,52.1,24.1,24.48121728999602,-0.15171765164620352,Unknown,Ground Pass,Complete,1,0,0,0,0
abd31244-160c-4386-bdea-e6d44148bdb2,69,26,Bayer Leverkusen,Patrik Schick,49.4,24.7,85.1,5.5,40.53553996186556,-0.4934401158287299,Unknown,High Pass,Complete,1,0,0,0,0
8d8f214c-d6ac-4a1c-979e-c58969c35dd5,69,33,Bayer Leverkusen,Florian Wirtz,99.7,20.9,98.8,23.4,2.6570660511172863,1.9163519073766109,Unknown,Ground Pass,Incomplete,0,3,1,4,2
950263ff-b2ef-4d66-9a70-e0e7f23b564c,70,2,Werder Bremen,Michael Zetterer,21.7,35,67,7.3,53.09783423078572,-0.5488172356732998,Unknown,High Pass,Complete,1,0,0,1,2
3dc41a71-c5a3-459d-bbba-8818e72a6c15,70,5,Werder Bremen,Olivier Deman,67,7.3,80,6.2,13.046455457326331,-0.08441430567553349,Unknown,Low Pass,Incomplete,0,0,0,0,0
d3d26139-5b45-46f5-bd1a-2032bb6b3e68,70,7,Bayer Leverkusen,Odilon Kossonou,32.3,73.9,40.8,58.6,17.502571239677906,-1.0636978224025597,Unknown,Ground Pass,Complete,1,0,1,1,1
d66ca648-8dbd-4e08-8339-0baee1a62434,70,9,Bayer Leverkusen,Granit Xhaka,42.8,54.8,59.6,51,17.224401295836095,-0.22244726542594145,Unknown,Ground Pass,Complete,1,0,1,1,1
c8d8b16c-b96d-4f5b-93dc-4950499c3a7b,70,11,Bayer Leverkusen,Florian Wirtz,59.6,51,78.2,73.7,29.34706118165838,0.884347564034696,Unknown,Ground Pass,Complete,1,0,0,0,0
1a5f0ebc-020d-4769-b482-8beea22383e4,70,15,Bayer Leverkusen,Jeremie Frimpong,101,67,112.5,29.6,39.12812287856396,-1.2724852944924887,Unknown,Low Pass,Complete,1,0,0,0,0
4bbc710b-ac65-42d3-9b96-82505d9b1921,70,20,Werder Bremen,Julián Malatini,2.9,53.8,52.6,65.8,51.12817227321939,0.23691432182009714,Unknown,High Pass,Incomplete,0,0,0,0,0
ce7dbb4d-d7ec-4eea-92a8-b17057d45ca7,70,26,Bayer Leverkusen,Edmond Fayçal Tapsoba,68.5,16.6,73.5,29.6,13.92838827718412,1.2036224929766774,Unknown,Ground Pass,Complete,1,0,1,3,3
85a873ad-55e0-4f40-8b4e-f5e6d19399d0,70,27,Bayer Leverkusen,Robert Andrich,73.1,29.6,64,31.6,9.317188417113819,2.9252519922165026,Unknown,Ground Pass,Complete,1,0,1,0,2
5c7bd3f9-2b87-48d6-a012-16b22be8e2d4,70,28,Bayer Leverkusen,Jonathan Tah,64,31.6,71.8,33.2,7.96241169495775,0.20232162837830397,Unknown,Ground Pass,Complete,1,1,1,3,3
2bbad1b2-89ed-4d26-af69-ce5217b45633,70,29,Bayer Leverkusen,Robert Andrich,71.8,33.2,64,34.6,7.924645102463576,2.9639964863063053,Unknown,Ground Pass,Complete,1,0,1,0,2
eb75f871-124d-43f4-9a78-b036ef7efcd4,70,32,Bayer Leverkusen,Jonathan Tah,68.7,34.9,74.6,32.8,6.262587324740463,-0.3419498269777108,Unknown,Ground Pass,Complete,1,0,1,4,3
2517813f-b37b-4132-93c2-e4958ee5a115,70,33,Bayer Leverkusen,Granit Xhaka,74.4,32.8,69.1,33.2,5.3150729063673365,3.0662637627614524,Unknown,Ground Pass,Complete,1,0,1,3,3
a9fbdfd5-b8fc-4552-8438-69f097f4121c,70,35,Bayer Leverkusen,Jonathan Tah,71.3,32.3,73.8,11.1,21.346896729969906,-1.453413909547399,Unknown,Ground Pass,Complete,1,0,0,0,1
8e49afda-be3c-4c5b-8b44-7de5709dcb48,70,36,Bayer Leverkusen,Edmond Fayçal Tapsoba,73.8,11.1,80.9,3.8,10.18331969448078,-0.7992861593284147,Unknown,Ground Pass,Complete,1,0,1,0,1
14febcec-959a-4ae7-b62f-4a815493874f,70,38,Bayer Leverkusen,Piero Martín Hincapié Reyna,80.9,4,83,14.1,10.316006979447037,1.365796350791323,Unknown,Ground Pass,Complete,1,0,0,0,0
a0532855-ed94-431e-b988-fa5e54e5eee3,70,40,Bayer Leverkusen,Florian Wirtz,83,14.7,83.9,4.9,9.841239759298622,-1.4792164766522105,Unknown,Ground Pass,Complete,1,0,1,2,2
393b4313-fd7a-4db6-b6a3-b7ea6aae908e,70,41,Bayer Leverkusen,Piero Martín Hincapié Reyna,83.7,3.6,64.2,4.4,19.51640335717624,3.100590006144466,Unknown,Ground Pass,Complete,1,0,0,0,1
28373f54-addb-484b-b30b-94212819ad36,70,43,Bayer Leverkusen,Edmond Fayçal Tapsoba,64.2,5.1,65.7,17.5,12.490396310766124,1.4504135059943373,Unknown,Ground Pass,Complete,1,0,0,0,0
63b707eb-6940-4f7d-8e96-649ef2d0f814,70,45,Bayer Leverkusen,Granit Xhaka,64,16.9,50.7,10.6,14.716657229140043,-2.6992184306130484,Unknown,Ground Pass,Complete,1,0,0,0,0
8a2d332e-cf47-46a2-b4ee-def0bcf8966e,70,48,Bayer Leverkusen,Edmond Fayçal Tapsoba,46.9,11.3,43.5,47,35.861539286539276,1.6657480331376529,Unknown,Ground Pass,Complete,1,0,0,0,1
0a53b2ed-f1b5-4bcd-b28d-cc5e7792a063,70,51,Bayer Leverkusen,Odilon Kossonou,40.3,54.3,13.9,48.7,26.987404469492798,-2.932569710783529,Unknown,Ground Pass,Complete,1,0,0,0,0
563ab997-2ec4-4243-8f69-f5fcfa161302,70,53,Bayer Leverkusen,Lukáš Hrádecký,15.2,48.9,80,28,68.08707660048272,-0.311997031834004,Unknown,High Pass,Incomplete,0,0,0,0,0
dedcc55b-d063-4619-a93f-9dcd466ea44a,70,59,Werder Bremen,Julián Malatini,31.7,50.2,15,40.1,19.51665955024066,-2.5976582293059707,Unknown,Ground Pass,Complete,1,0,0,0,0
d19cf992-14f1-4101-8b58-abf57ecc0f16,71,1,Werder Bremen,Michael Zetterer,14.2,41,20.4,68.8,28.482977372458794,1.3513657664452137,Unknown,Ground Pass,Complete,1,0,0,0,0
25fe75ab-9e22-4364-b337-c7be8c40733c,71,5,Werder Bremen,Julián Malatini,20,74.2,3.9,54.1,25.75305807083889,-2.246143697082376,Unknown,Ground Pass,Complete,1,0,0,0,0
3a067125-59e6-48bc-8808-fcf5989af341,71,8,Werder Bremen,Michael Zetterer,2.2,54.7,16.7,74.6,24.62234757288589,0.9411042508310726,Unknown,Ground Pass,Complete,1,0,1,1,1
02bcf812-679e-4bd3-bb17-c895ae8b1375,71,9,Werder Bremen,Julián Malatini,17.6,75.2,18.2,70.7,4.539823785126466,-1.438244794498223,Unknown,Ground Pass,Incomplete,0,1,1,1,2
bb0a0fb1-94d9-4249-8fed-edb059d787f0,71,24,Werder Bremen,Mitchell Weiser,31.5,80,39,59.8,21.54738963308549,-1.215284743301452,Throw-in,High Pass,Complete,1,0,0,0,0
6b3a88fb-cb91-4c55-97d7-67808a3ac420,71,26,Werder Bremen,Dawid Kownacki,40.1,59.4,36.9,27.7,31.861104814491288,-1.6714018934403971,Unknown,Ground Pass,Incomplete,0,0,1,0,1
c5b08bee-8096-4a24-89c4-9edf89293ac7,71,38,Bayer Leverkusen,Jeremie Frimpong,108.7,70.3,110,34.4,35.92352989337211,-1.534600443167863,Unknown,High Pass,Incomplete,0,0,0,1,2
52952e6e-a75f-49ff-9399-4700b71088c8,71,45,Werder Bremen,Mitchell Weiser,19.7,51.3,6.7,39.7,17.422973339817744,-2.4130437375251828,Unknown,Ground Pass,Complete,1,0,1,0,1
c6daefb3-3701-4b9b-a6b2-93831d83010a,71,47,Werder Bremen,Michael Zetterer,5.4,41.2,68.7,44.6,63.39124545234934,0.05366091543447771,Unknown,High Pass,Incomplete,0,0,0,0,0
17359843-642f-41bb-98be-afb1230b361d,71,51,Bayer Leverkusen,Edmond Fayçal Tapsoba,51.4,35.5,76.6,38.5,25.377943179067916,0.11848995915813779,Recovery,High Pass,Incomplete,0,0,0,0,0
550d9af0-a72d-4c73-8a31-0ad89f9e1593,71,53,Werder Bremen,Senne Lynen,43.5,41.6,66.4,39.5,22.99608662359751,-0.09144728861281838,Recovery,High Pass,Incomplete,0,1,0,3,1
3bde5c61-a840-40dc-ab64-8dba19dad85c,72,1,Bayer Leverkusen,Edmond Fayçal Tapsoba,42.2,48.7,56.5,53,14.932514858522657,0.2920982312083692,Unknown,Ground Pass,Complete,1,0,1,2,2
2dcaf8ee-8049-47bb-848a-421e8890462f,72,4,Bayer Leverkusen,Florian Wirtz,58.7,56.2,85.8,57.5,27.131162894354524,0.04793373439865906,Unknown,Ground Pass,Complete,1,0,0,1,1
bfce06e1-6588-4e76-af8b-b8f4214e80b5,72,12,Werder Bremen,Christian Groß,14.2,2,55.4,14.2,42.96836045277967,0.28789015779593274,Unknown,High Pass,Complete,1,0,0,0,0
7e867d0a-1c56-462c-bdce-2398d98e4bc1,72,15,Werder Bremen,Dawid Kownacki,55.4,14.2,66,22.4,13.401492454200763,0.6584253737833693,Unknown,High Pass,Incomplete,0,0,0,1,0
0d67fe5a-fb09-4b55-9d44-65b8f29753fd,72,16,Bayer Leverkusen,Edmond Fayçal Tapsoba,54.1,57.7,63.2,56.9,9.135097153287425,-0.08768665512950093,Recovery,Low Pass,Complete,1,0,0,1,3
29e25d4c-f6a2-4115-a305-38977249cac4,72,18,Bayer Leverkusen,Robert Andrich,62.7,56.9,48.1,35.6,25.823438965405053,-2.171687582891533,Unknown,Ground Pass,Complete,1,0,0,0,1
d753c7eb-7538-4928-91ae-b62859a56048,72,21,Bayer Leverkusen,Piero Martín Hincapié Reyna,50.9,36.4,57.8,38.2,7.130918594402828,0.25518239062081904,Unknown,Ground Pass,Complete,1,0,1,0,3
2e80fb2a-a75d-4a57-a187-562478f8b55c,72,23,Bayer Leverkusen,Granit Xhaka,60,39.3,76.2,51.6,20.340353979220723,0.6494007453600644,Unknown,Ground Pass,Complete,1,0,1,3,2
2b4dbc72-c9b0-4735-ba77-6e38fc3f0e10,72,24,Bayer Leverkusen,Jonas Hofmann,76.2,51.6,64.7,48,12.050311199301037,-2.8382127357503126,Unknown,Ground Pass,Complete,1,1,1,2,2
b2b285e7-0212-4e56-ae21-733ca0b427d8,72,26,Bayer Leverkusen,Robert Andrich,64.7,48,60.4,34.6,14.073023839957068,-1.8813113989335764,Unknown,Ground Pass,Complete,1,0,1,0,2
c89807ce-a95f-4af5-bb0b-1708a95fe113,72,29,Bayer Leverkusen,Edmond Fayçal Tapsoba,60.5,35.8,63.8,41.9,6.93541635375988,1.074901835358837,Unknown,Ground Pass,Complete,1,0,1,2,3
05e25b87-8644-4f21-be44-2064894fab66,72,32,Bayer Leverkusen,Robert Andrich,63.4,40.9,70.3,40,6.958448102845919,-0.12970253715591193,Unknown,Ground Pass,Complete,1,2,1,4,2
53261fa0-41b3-40d0-b1c8-b22a31882bc3,72,32,Bayer Leverkusen,Florian Wirtz,69.3,40,63.2,29.6,12.056948204251352,-2.1012588303831987,Unknown,Ground Pass,Complete,1,0,1,1,2
18f4aea8-7878-4173-aa88-090c5ca149ab,72,35,Bayer Leverkusen,Granit Xhaka,64,30.2,60.4,38.5,9.047098982546837,1.9800422219939302,Unknown,Ground Pass,Complete,1,0,1,2,3
3225192e-6f94-40eb-b08a-ae3733b80dee,72,37,Bayer Leverkusen,Robert Andrich,60.4,39.8,69.3,42.3,9.244457799135652,0.2738420362271428,Unknown,Ground Pass,Complete,1,0,0,0,0
0f3bf799-aebf-4328-b1fa-314ef7376151,72,38,Bayer Leverkusen,Jonas Hofmann,69.3,42.3,60.5,39.1,9.363759928575696,-2.7928216500058864,Unknown,Ground Pass,Complete,1,0,1,1,2
d4c2fbb6-738a-4192-ae2c-93bfff03130c,72,39,Bayer Leverkusen,Robert Andrich,60.5,39.1,66.5,42.3,6.799999999999998,0.48995732625372773,Unknown,Ground Pass,Complete,1,1,1,3,3
3ea406b4-bec0-47c4-a5ea-b7dc51d33071,72,39,Bayer Leverkusen,Jonas Hofmann,66.5,42.3,59.2,40.2,7.596051605933173,-2.86148467829174,Unknown,Ground Pass,Complete,1,1,1,1,2
e02c3c78-d504-4d84-bcd0-67f2a17d225a,72,42,Bayer Leverkusen,Robert Andrich,62.7,34,68.9,11.9,22.953213282675698,-1.2972841835761926,Unknown,Ground Pass,Complete,1,0,0,0,1
dc3e0327-fc7d-45da-89a2-64e72f64dc6c,72,45,Bayer Leverkusen,Granit Xhaka,71.5,13.4,98.6,65,58.28353112157841,1.0871974130341149,Unknown,High Pass,Incomplete,0,0,0,0,0
dd24a9d2-4013-4f4a-968c-6ed48c5aaf77,72,46,Werder Bremen,Olivier Deman,21.5,15.1,33.8,20.8,13.556548233234002,0.4339533693938968,Interception,Low Pass,Complete,1,0,1,0,1
d2587e96-0a8a-4d4d-9864-f44ca35ec01c,72,49,Werder Bremen,Romano Schmid,25.9,21,19.3,25,7.717512552629893,2.5967287381382493,Unknown,Ground Pass,Complete,1,0,1,1,2
b59214cb-601a-467b-98b1-e70555b43842,72,50,Werder Bremen,Milos Veljkovic,19.3,25,68.8,14.9,50.51989707036229,-0.20127752792740236,Unknown,High Pass,Incomplete,0,0,0,0,0
e7a5edae-8592-440d-86d1-5c11976c089e,72,53,Bayer Leverkusen,Jonathan Tah,51.3,65.2,62.7,73.4,14.042791745233572,0.6235607321590253,Recovery,High Pass,Complete,1,0,1,0,2
f83745e7-57b5-4b87-a9ea-9dc596901d5a,73,0,Bayer Leverkusen,Jeremie Frimpong,76,68.4,75.4,77.1,8.720665112249169,1.6396528160959407,Unknown,Ground Pass,Complete,1,0,1,0,2
8f38fcd1-831f-46df-a6a4-451bfa5296bb,73,3,Bayer Leverkusen,Odilon Kossonou,75.6,60.1,66.7,54.2,10.678014796768164,-2.5561874467985257,Unknown,Ground Pass,Complete,1,0,1,0,2
36892335-8ede-4c73-9a3c-b6f2f8a661f2,73,5,Bayer Leverkusen,Robert Andrich,66.5,53.3,69.8,47.3,6.847627326307995,-1.0679531158670361,Unknown,Ground Pass,Complete,1,1,1,3,3
1c90f3a1-e525-4bb4-9d95-43e91d5d64dc,73,6,Bayer Leverkusen,Granit Xhaka,69.8,47.3,70.5,61.1,13.817742217887846,1.5201151267174413,Unknown,Ground Pass,Complete,1,0,1,1,3
874e3f1a-f6e0-4aee-a462-d718f4805ca9,73,9,Bayer Leverkusen,Odilon Kossonou,70.7,61.1,86.3,48.2,20.2427764894048,-0.6909432280024018,Unknown,Ground Pass,Complete,1,0,1,4,2
6ed86920-9422-44ea-b79d-f5eb8f3b6568,73,11,Bayer Leverkusen,Florian Wirtz,86.3,48.2,82.7,48,3.605551275463984,-3.0860941483440754,Unknown,Ground Pass,Complete,1,2,2,4,3
13e3db11-c756-41e5-8b83-0bab0d6e1043,73,11,Bayer Leverkusen,Robert Andrich,82.9,48.2,82.7,41.5,6.702984409947559,-1.6006382114620064,Unknown,Ground Pass,Incomplete,0,0,1,3,3
e7ca1e01-5734-4ac1-ac8e-7473fbdacfc9,73,13,Werder Bremen,Marvin Ducksch,37.4,38.6,33.2,38,4.242640687119281,-2.9996955989856287,Recovery,Ground Pass,Complete,1,0,2,3,4
b36b6288-f4b3-40ca-92da-af87d64eb454,73,14,Werder Bremen,Leonardo Bittencourt,33,37.8,20,48.7,16.964963896218585,2.4438355186393927,Unknown,Ground Pass,Complete,1,0,0,0,1
9830d978-7409-4603-8187-3ffd213d1e3e,73,15,Werder Bremen,Julián Malatini,20,48.7,51.6,51.8,31.751692868255073,0.09778836639619264,Unknown,Ground Pass,Incomplete,0,0,0,0,0
bc77057c-01d1-47e3-b0d1-31de7b5f0dee,73,24,Bayer Leverkusen,Edmond Fayçal Tapsoba,61.8,35.8,62.2,55.1,19.30414463269482,1.5500739049024124,Unknown,Ground Pass,Complete,1,0,0,0,0
ea3855d3-8001-4e59-98ef-b6acdb85c6cc,73,26,Bayer Leverkusen,Odilon Kossonou,62.4,55.1,82.4,75,28.21364917907643,0.7828919029808599,Unknown,Ground Pass,Complete,1,0,1,0,1
9bfb0025-ccd4-4158-be79-701b6952aeaa,73,32,Bayer Leverkusen,Jeremie Frimpong,84.7,73.9,70.1,69.7,15.192103211866364,-2.8614846782917396,Unknown,Ground Pass,Complete,1,0,1,0,1
8776ba50-57bb-4111-b537-58d81c640ff2,73,35,Bayer Leverkusen,Odilon Kossonou,69.8,69.9,73.3,61.3,9.284934033152856,-1.1842900216809769,Unknown,Ground Pass,Complete,1,2,1,3,2
4cb14044-e666-450d-aada-09b110ac041a,73,36,Bayer Leverkusen,Robert Andrich,73.3,61.3,68,64.6,6.243396511515183,2.584691129484207,Unknown,Ground Pass,Complete,1,0,1,2,2
eafef552-6ae3-42bd-8a2e-00753478fa82,73,38,Bayer Leverkusen,Odilon Kossonou,64.7,60.4,56.9,47.1,15.418495387034366,-2.1012050380217664,Unknown,Ground Pass,Complete,1,0,1,0,1
0bf93815-fd28-488e-aec9-88f2f49ddde3,73,40,Bayer Leverkusen,Jonathan Tah,56.7,46,64.9,43.1,8.697700845625818,-0.3399303694696202,Unknown,Ground Pass,Complete,1,0,1,4,3
a174effe-f4dd-43b7-be0e-d45301da5378,73,41,Bayer Leverkusen,Granit Xhaka,63.8,42.9,56.5,13.4,30.389800920703642,-1.8133807407058242,Unknown,Ground Pass,Complete,1,0,0,0,0
9dff2518-6cd1-4f62-a5b4-ba71763eb6fc,73,45,Bayer Leverkusen,Edmond Fayçal Tapsoba,41.4,15.4,43.8,23.9,8.832326986700615,1.2956070776657254,Unknown,Ground Pass,Complete,1,0,0,1,2
92e42abc-a9ab-4bae-bfa2-d70f899b08ae,73,49,Bayer Leverkusen,Granit Xhaka,39.6,21.7,39,16.1,5.632051136131487,-1.6775319994440325,Unknown,Ground Pass,Complete,1,0,1,4,3
54e59fe3-deae-4193-9bca-62c4fe672e7a,73,49,Bayer Leverkusen,Florian Wirtz,38.8,16.1,24.2,24.3,16.74514855114758,2.6298538112744354,Unknown,Ground Pass,Complete,1,0,0,0,1
9937cf32-869f-42d8-ba5b-1f6a2ea24800,73,52,Bayer Leverkusen,Edmond Fayçal Tapsoba,18.9,26.9,21.3,57.1,30.295214143491382,1.4914927953641097,Unknown,Ground Pass,Complete,1,0,0,0,0
5f944d56-cf29-45c1-b79f-306c774302ba,73,55,Bayer Leverkusen,Jonathan Tah,24.4,57.3,57.8,47.9,34.69755034580972,-0.2743408514994017,Unknown,Ground Pass,Complete,1,0,0,0,0
445cfd4f-87ba-48e9-975f-2a742504768f,73,57,Bayer Leverkusen,Patrik Schick,57.4,48.9,46.7,27.3,24.10497873884148,-2.0307333776859364,Unknown,Ground Pass,Incomplete,0,1,0,1,0
e3c12853-f55e-4334-b01e-27d25a194f76,74,3,Werder Bremen,Leonardo Bittencourt,82.4,57.3,97,69.9,19.28522750708428,0.7120008374958372,Unknown,Ground Pass,Complete,1,0,0,0,1
520e2061-e006-40bf-a98a-5a6b54c56313,74,6,Werder Bremen,Mitchell Weiser,97,66.9,90.1,51.3,17.05784277099541,-1.9872349439864885,Unknown,Ground Pass,Complete,1,0,0,0,0
85066acb-567e-4c6e-9a72-2e6a9dee5ed7,74,7,Werder Bremen,Senne Lynen,89.3,51.5,73.4,72,25.943399931389095,2.2304872314258937,Unknown,Ground Pass,Complete,1,0,0,0,0
989555a7-fb94-4bfe-b9d5-28cae4763e27,74,14,Werder Bremen,Julián Malatini,77.3,72.7,91.4,73.5,14.122676800097077,0.056676823632034606,Unknown,Ground Pass,Complete,1,0,1,1,2
b9612eae-1c36-40e7-94b1-51f92e4a1e7b,74,30,Werder Bremen,Mitchell Weiser,102.6,80,100.4,67.3,12.88914271780711,-1.742322468766996,Throw-in,Low Pass,Complete,1,0,0,0,0
c3c54653-916e-41a7-bfeb-d3d498107a35,74,31,Werder Bremen,Leonardo Bittencourt,100.4,66.9,100.2,77.7,10.801851693112619,1.5893127288629059,Unknown,Ground Pass,Complete,1,0,0,0,0
d3667705-3a67-4988-a315-d733d7143886,74,32,Werder Bremen,Mitchell Weiser,100.2,77.7,89,76.9,11.228535078094563,-3.0702851888045033,Unknown,Ground Pass,Complete,1,0,0,0,0
24eb8ecf-364b-4901-be90-14a2777036a8,74,37,Werder Bremen,Julián Malatini,92.9,68.4,97.1,72.4,5.799999999999992,0.7610127542247311,Unknown,Ground Pass,Complete,1,1,1,2,3
1234aa10-a88e-49ca-9663-c417fa307ec8,74,39,Werder Bremen,Leonardo Bittencourt,99.9,67.8,105.2,27.7,40.448732983864886,-1.4393883979859532,Unknown,High Pass,Complete,1,0,0,1,1
8ad46a1f-1933-48cc-921e-0dac3ee2570e,75,5,Bayer Leverkusen,Lukáš Hrádecký,7,30.1,28.5,13.6,27.101660465735304,-0.6545707673233914,Goal Kick,High Pass,Complete,1,0,0,0,0
cb8555ba-2bff-4fd4-8fdc-420f92118041,75,11,Bayer Leverkusen,Florian Wirtz,50,15.4,48.7,25.5,10.183319694480772,1.6988053854680931,Unknown,Ground Pass,Complete,1,1,1,1,1
a1873a1c-0c03-4aaa-9691-082b977007f7,75,15,Bayer Leverkusen,Granit Xhaka,60.5,26.1,59.8,16,10.124228365658295,-1.6399926054134795,Unknown,Ground Pass,Complete,1,0,1,1,2
5b2d1e34-253e-4c57-8a9d-76a64b424f17,75,19,Bayer Leverkusen,Florian Wirtz,61.9,16.7,63.7,34.2,17.592327873252025,1.4682996275445457,Unknown,Ground Pass,Complete,1,0,1,2,1
8ed4e056-6733-4937-a568-fe3b1bb4392d,75,20,Bayer Leverkusen,Robert Andrich,63.7,34.2,55.7,25.5,11.819052415485771,-2.314302845096416,Unknown,Ground Pass,Complete,1,0,0,1,0
eef8fb00-c085-4009-b700-9179bf652448,75,22,Bayer Leverkusen,Edmond Fayçal Tapsoba,56.1,24.8,66.1,13.4,15.164432069813886,-0.8507256330208003,Unknown,Ground Pass,Complete,1,0,1,1,1
a7f955eb-9ff2-4c4b-9f11-3ff6a5c98d36,75,29,Bayer Leverkusen,Florian Wirtz,77.3,12.2,62.6,19.6,16.457521077003058,2.6752276599732103,Unknown,Ground Pass,Complete,1,0,0,0,0
59da5c2d-7c28-4f96-804c-7eb02fa28282,75,32,Bayer Leverkusen,Edmond Fayçal Tapsoba,64.8,18.6,79.7,6.2,19.38478785027064,-0.694077774311248,Unknown,Ground Pass,Complete,1,0,1,0,2
5efde765-6076-4d64-8ee9-e77c90eb7742,75,36,Bayer Leverkusen,Florian Wirtz,86,11.6,84.3,18.2,6.815423684555495,1.822892307462971,Unknown,Ground Pass,Complete,1,1,1,2,2
12f2952c-d837-49c6-a9e7-829ef8ce9c99,76,46,Werder Bremen,Mitchell Weiser,31.1,80,43.4,73.7,13.819551367537223,-0.4733560418349149,Throw-in,Low Pass,Complete,1,0,0,0,0
